day,S,I,D,T1,T2,H,E,alpha,beta,gamma,delta1,delta2,epsi,sigma1,sigma2,tau1,tau2,lambda
05-Feb-2021,0.911977791518783,0.00693261320849047,0.00678236476851423,0.000374253030395297,3.69211620548741e-05,0.0728848910789882,0.00101116523277074,0.0570792422813794,0.00482987922242693,0.0309058983654433,0.00167874492588291,0.000157301788981091,6.27023497085558e-06,0.0283888044555796,0.0259056249348993,0.00799411981041598,0.00799726287599007,0.0347968278149906
06-Feb-2021,0.911588878690747,0.0068681550657198,0.00674779927352896,0.000372031697952733,3.67390273192532e-05,0.0733719535433041,0.00101444270142428,0.0582390970337951,0.00487536253363753,0.0314224595505904,0.00168031278553807,0.00015984998917481,6.2072472243011e-06,0.0283585231518309,0.0259088434548463,0.00799393698424315,0.00799718068075617,0.0343092235617127
07-Feb-2021,0.911195910855501,0.00681153081508815,0.0067193067928983,0.000369859288370621,3.65748117614416e-05,0.0738491162898257,0.00101770114654946,0.0591373987463313,0.00490918491846158,0.031964521000377,0.00168189803738191,0.00016252024226748,6.09048093309161e-06,0.0283280232906966,0.0259119168694991,0.00799373873338258,0.0079970923669834,0.0337943973604649
08-Feb-2021,0.910800310706342,0.00676087927495637,0.00669714796216615,0.000367744301415887,3.64295440666448e-05,0.0743165470756421,0.00102094113540547,0.0597576459096449,0.00493118737738017,0.0325303067744359,0.00168349613518983,0.000165310259761733,5.93846189964982e-06,0.0282973617449556,0.0259148481358401,0.00799352034299068,0.00799699580259088,0.0332539375074432
09-Feb-2021,0.910403644882452,0.00671431880709395,0.00668150677898362,0.00036569527637437,3.63042862468237e-05,0.0747743666587806,0.00102416331006278,0.0600704601600707,0.00494048714086538,0.0331180129356758,0.00168510247621844,0.000168218533090043,5.77919810493433e-06,0.0282665959487597,0.0259176393182568,0.00799327439751746,0.00799688748865702,0.0326894683801063
10-Feb-2021,0.91000772049106,0.00666985535028371,0.00667248914942976,0.000363720664057001,3.62001353426093e-05,0.0752226458233494,0.00102736838647083,0.0602811703100293,0.00494516147929701,0.0337257416909734,0.001686712334991,0.000171243829954627,5.63847309758837e-06,0.0282357845786872,0.0259202922040946,0.0079929900914085,0.00799676233099494,0.0321027126005622
11-Feb-2021,0.909613080961819,0.00662684583104756,0.00667014265720515,0.000361828714428223,3.61182172690411e-05,0.0756614264659389,0.00103055715228507,0.0604445952994952,0.00494730150450493,0.0343514221002294,0.00168832077400451,0.000174384608167517,5.53331374406487e-06,0.0282049885036648,0.0259228090163339,0.0079926524337872,0.00799661337309901,0.0314955730134212
12-Feb-2021,0.909219938682384,0.00658500930195373,0.00667448351536263,0.000360027418739925,3.60596788352665e-05,0.0760907509390416,0.00103373046367455,0.0604932558167266,0.0049442142572223,0.0349927286361309,0.00168992256062204,0.000177638516645081,5.47278024299041e-06,0.028174271635887,0.0259251930139311,0.00799224113235929,0.00799643134559747,0.0308702225509415
13-Feb-2021,0.908828945193625,0.00654365821311666,0.00668549354914015,0.0003583244710612,3.6025678434359e-05,0.0765106636532951,0.00103688924131941,0.0606985515839656,0.00494638967476684,0.0356469995615525,0.00169151211365945,0.000181002051325934,5.46190918764949e-06,0.0281437013949766,0.0259274488966347,0.00799172912131588,0.00799620400775487,0.0302291976797097
14-Feb-2021,0.908439057254918,0.00650378988358477,0.00670313939224728,0.000356727228892119,3.60173756125631e-05,0.0769212343992709,0.00104003446546584,0.0615654105657495,0.00497327814243136,0.036311154828919,0.00169308347816839,0.000184470336981936,5.50946992655176e-06,0.0281133488125476,0.0259295830506112,0.00799108112949473,0.00799591542691823,0.0295754989738129
15-Feb-2021,0.908046017269385,0.00646944974404927,0.00672745334996522,0.000355242758455672,3.60359309547121e-05,0.0773226337768052,0.00104316717037549,0.0632718584523831,0.00503048466527677,0.0369816289526258,0.00169463030914916,0.000188036876118339,5.62904917633684e-06,0.02808328851432,0.0259316038291292,0.00799025307570592,0.00799554569275986,0.0289126835525299
16-Feb-2021,0.907644293947831,0.00644565790524855,0.00675860502941045,0.000353878021527107,3.60825205690656e-05,0.0777151941358391,0.0010462884395655,0.065660363877234,0.00510966680261022,0.0376543328200928,0.00169614584692447,0.000191693262292338,5.83224824428814e-06,0.0280535987792115,0.0259335218718517,0.00798919312148546,0.00799507146060715,0.0282449256989048
17-Feb-2021,0.907229093819264,0.00643639927842235,0.00679690130324834,0.000352640117291977,3.61583538508503e-05,0.0780994077245401,0.00104939940337337,0.0684798270575497,0.00519954881767506,0.038324655288056,0.00169762288011381,0.00019542906002674,6.12847258857765e-06,0.0280243617083163,0.0259353502189163,0.00798784488814668,0.00799446722345768,0.0275770244573544
18-Feb-2021,0.906796911504361,0.00644415636162124,0.00684273957455068,0.000351536468039484,3.62646862902611e-05,0.0784758901655703,0.00105250123955822,0.0713553270761228,0.00528668170758248,0.0389875108601247,0.00169905370449576,0.000199231880870872,6.53156399266312e-06,0.0279956633943588,0.0259371041860245,0.0079861527111276,0.00799370709342928,0.0269143480311731
19-Feb-2021,0.906346311042793,0.00646924816051335,0.00689653657476156,0.000350574896650186,3.64028244948024e-05,0.0788453313238885,0.00105559517689065,0.0739495992704811,0.00536135525337709,0.0396374224965558,0.00170043009149774,0.000203087525007451,7.06559857919884e-06,0.0279675939335052,0.0259388011588972,0.00798406794367108,0.00799276685845866,0.0262627289141697
20-Feb-2021,0.905877806847854,0.00651008298613098,0.00695864530367292,0.000349763562928263,3.65741179843481e-05,0.0792084446804573,0.00105868250096461,0.0762441789236893,0.00542453662197801,0.0402686172557465,0.00170174327829211,0.000206980119729763,7.76759146294376e-06,0.0279402471612711,0.0259404603898417,0.00798155472138606,0.00799162603834966,0.0256283420163668
21-Feb-2021,0.905392034482159,0.00656505099299263,0.00702931020533241,0.000349110782371564,3.67799372101636e-05,0.0795659490391236,0.00106176456080449,0.0785925325104883,0.005487032421621,0.0408751156050651,0.00170298397994414,0.000210892283492887,8.69558206642228e-06,0.0279137201383756,0.0259421027637589,0.00797859383629661,0.00799026970983217,0.0250175933601778
22-Feb-2021,0.904887429794616,0.00663477225282017,0.0071087035781163,0.00034862483663614,3.70216516477811e-05,0.0799186051111789,0.00106484277498032,0.0811674587034111,0.00555341023208385,0.0414508080609868,0.00170414241337249,0.000214805297597192,9.94427424764899e-06,0.0278881125261006,0.0259437505576113,0.00797518424596982,0.0079886900871358,0.0244370220621681
23-Feb-2021,0.904361168558432,0.00672104490768427,0.00719698811859926,0.000348313884583009,3.73006241705262e-05,0.0802672652696046,0.00106791863692458,0.0838951162634022,0.00562141608798426,0.0419895392116592,0.0017052083155837,0.000218699262784957,1.1671514972659e-05,0.0278635260490128,0.0259454272218446,0.0079713426296196,0.00798688777615993,0.0238931854379208
24-Feb-2021,0.903810615979064,0.00682536681337813,0.00729432988087928,0.00034818593204482,3.7618221467084e-05,0.0806128894535044,0.00107099371966379,0.0863825647282998,0.00568151861334299,0.0424852289648021,0.00170617095162083,0.000222553276448347,1.41827432389402e-05,0.0278400640864764,0.0259471571424662,0.00796710169563187,0.00798487239035925,0.0233924975079962
25-Feb-2021,0.90323545685106,0.00694689248707301,0.00740083819869145,0.000348248736736842,3.79758475271906e-05,0.0809565181991964,0.00107406967972189,0.0879186032168122,0.00571798900311977,0.042932057474528,0.00170701911758137,0.000226345590546486,1.82651223509034e-05,0.0278178313336218,0.0259489654312006,0.00796250788036382,0.00798266254320347,0.0229410064671111
26-Feb-2021,0.902640193381146,0.00708016435724598,0.00751641350361155,0.000348509424195217,3.83750658503418e-05,0.0812991960088865,0.0010771482590784,0.0881353992205039,0.00572340443343984,0.0433247069171116,0.00170774115271105,0.000230053800483239,2.70607356977356e-05,0.0277969334092737,0.0259508776883934,0.00795761882728145,0.00798028513304549,0.0225441446717597
27-Feb-2021,0.902032561393716,0.00721694092053326,0.00764058440235225,0.000348973184151545,3.88183190620361e-05,0.081641890497256,0.00108023128295891,0.0871806586690624,0.00570077210509725,0.043658610781781,0.00170832497513124,0.000233655179687827,5.21558411688348e-05,0.0277774763166055,0.0259529196160494,0.0079525008519027,0.00797777374089278,0.0222065176723517
28-Feb-2021,0.901420407025033,0.00734939906980065,0.00777245474653765,0.000349639724425308,3.93116928129277e-05,0.0819854670901503,0.00108332065129549,0.0856541687204574,0.00566292195406361,0.0439301327625759,0.00170875814909243,0.000237127178169309,0.000108779051625885,0.0277595657311084,0.0259551164801708,0.00794722651585977,0.00797516627757881,0.0219317937448309
01-Mar-2021,0.900808363415029,0.00747332537963786,0.00791079513007871,0.000350501494442441,3.98659720676725e-05,0.0823307302854493,0.00108641832337134,0.0841849191754449,0.00562461138420064,0.0441366193279805,0.00170902797613179,0.000240447872152769,0.000192322879786008,0.0277433062155491,0.0259574926871347,0.00794187246038462,0.00797250272707908,0.021722712932191
02-Mar-2021,0.900197026126648,0.00758868374475227,0.008054222732593,0.000351550272549191,4.04896286219615e-05,0.0826785011977594,0.0010895262971579,0.0832696994437553,0.00559906099054421,0.0442763335745143,0.00170912159836212,0.000243596176203518,0.000284841151584449,0.0277288004723612,0.0259600716778252,0.00793651757482296,0.0079698237345215,0.0215811780817274
03-Mar-2021,0.89958330190071,0.00769901048798359,0.00820138328975185,0.000352781671900319,4.11842506249288e-05,0.0830296918129971,0.00109264658610176,0.0829358337711295,0.0055881535762301,0.0443483272268749,0.00170902610812594,0.000246551803495137,0.000367421116622079,0.0277161486688337,0.025962876111054,0.00793124145919269,0.00796717016270332,0.0215083649947719
04-Mar-2021,0.898963438920055,0.0078082519771046,0.00835104908413406,0.000354195541137359,4.19443657597149e-05,0.0833853389156329,0.00109578119622117,0.0827074050627805,0.00558020589330506,0.0443523363899013,0.0017087286561771,0.000249295087836217,0.000426114907967573,0.0277054478722494,0.025965928169198,0.0079261231566713,0.00796458325501343,0.0215047816608735
05-Mar-2021,0.898336797853972,0.00791708710335884,0.00850206411109262,0.000355794362896148,4.27593097817743e-05,0.0837465651538109,0.0010989321051017,0.0821001208054778,0.00556265176792861,0.044288745733847,0.00170821656405662,0.000251806755287424,0.000457339259283659,0.0276967915157668,0.0259692498738375,0.00792124004036785,0.0079621050959868,0.0215702656812121
06-Mar-2021,0.897706357022553,0.00802264665470333,0.00865320329422719,0.000357579626751417,4.36169078365863e-05,0.0841144952517521,0.0011021012421698,0.0811196405146189,0.00553520251162112,0.0441586022208161,0.0017074774605382,0.000254067870277314,0.000470232494709112,0.0276902687143177,0.0259728631693715,0.00791666665744211,0.00795977864322708,0.0217039600829623
07-Mar-2021,0.897075376616061,0.00812196959630554,0.00880310694752757,0.000359547238746729,4.45079050618996e-05,0.0844902012278976,0.00110529046838576,0.0801581503326796,0.00550793815398618,0.0439636026012766,0.00170649945712969,0.000256060175205109,0.000475642603345265,0.0276859633041693,0.0259767895550227,0.00791247340524215,0.00795764662597592,0.0219043331060204
08-Mar-2021,0.896444367065479,0.00821494437250349,0.00895035975467376,0.000361686892842649,4.54264732045933e-05,0.0848747138868783,0.00110850155440357,0.0796088781788801,0.00549174991272363,0.0437060043431873,0.00170527134919837,0.000257766734642363,0.000478330830296474,0.0276839527143984,0.0259810493819223,0.00790872514735601,0.00795574954995844,0.0221692674712831
09-Mar-2021,0.895810726275073,0.00830447852359376,0.0090936353357883,0.000363984419411915,4.63679947654715e-05,0.0852690712931448,0.00111173615821262,0.0797054545092018,0.00549352475923856,0.0433884872929769,0.00170378281047953,0.000259172640759984,0.00047971548793038,0.0276843069158547,0.0259856610792061,0.00790547999904066,0.00795412351253778,0.0224961805925731
10-Mar-2021,0.895169675006915,0.00839540074596634,0.00923181281952926,0.000366423351894684,4.73279007348887e-05,0.0856743643705654,0.00111499580438978,0.0802342252329645,0.00550755797971383,0.0430140411381989,0.0017020245556203,0.000260265504776627,0.000480275943708082,0.027687087610763,0.0259906406023291,0.00790278842490739,0.00795279864024417,0.0228821044161395
11-Mar-2021,0.894517657121993,0.00849104679630818,0.00936398834832772,0.000368985729142629,4.83014128127913e-05,0.0860917387246462,0.00111828186677176,0.0806018506355519,0.00551775334201619,0.0425859541714037,0.00169998846303161,0.000261035640230707,0.000480231963910533,0.0276923476755414,0.025996001203917,0.00790069264576587,0.0079517984281698,0.0233236618438032
12-Mar-2021,0.893855602734095,0.00859019616361091,0.00948934811174495,0.000371652535956321,4.92835251230694e-05,0.0865223213747289,0.00112159555475053,0.0804263815971649,0.00551393357041027,0.0421078962644187,0.00169766767519641,0.000261476025383846,0.000479687355003401,0.0277001307006215,0.0260017534342746,0.00789922618625936,0.00795113972838268,0.0238169690827202
13-Mar-2021,0.893187716705917,0.00868853677137664,0.00960701865536534,0.000374403823656155,5.02690022983467e-05,0.0869671171400296,0.00112493790137569,0.0796422014195848,0.00549406539382065,0.0415840235491882,0.00169505670900019,0.000261582186365626,0.00047861886623306,0.0277104703807655,0.0260079052214506,0.00789841330840761,0.00795083297862208,0.0243575432423161
14-Mar-2021,0.892519205294433,0.00878106455661998,0.00971601230715298,0.000377218663028929,5.12523491304157e-05,0.0874269370786054,0.00112830975105633,0.0784799180773142,0.00546366595340441,0.0410190250364587,0.00169215158480719,0.000261352189807975,0.000476800490524423,0.027723389713813,0.0260144618183002,0.00789826828372711,0.00795088208907479,0.0249402826672111
15-Mar-2021,0.891853844449572,0.00886448314044612,0.00981527926672582,0.000380075135934702,5.22277560768784e-05,0.0879023785052697,0.00113171174600984,0.0771858484854629,0.00542888566118585,0.040418069603479,0.00168894994741734,0.000260786836356641,0.000473697546753522,0.0277389002415897,0.0260214255043099,0.00789879473517175,0.00795128367647547,0.0255595483924459
16-Mar-2021,0.891193623490552,0.0089374406415595,0.00990381061454477,0.000382950519881343,5.31890330449163e-05,0.0883938413882038,0.00113514431225538,0.0760064396557904,0.00539644566526133,0.0397866733881525,0.00168545114063327,0.000259889866220838,0.000468215705275664,0.0277570016294733,0.026028795254729,0.00789998534525097,0.00795202622418643,0.0262093191236337
17-Mar-2021,0.890538518863729,0.00900062502590256,0.00998073806809978,0.000385821740168957,5.41294794160312e-05,0.0889015591758856,0.00113860764684074,0.0749683027815822,0.00536732958494661,0.0391305369160358,0.0016816562152499,0.000258667855245156,0.000458153570782408,0.0277776817179838,0.0260365667600145,0.0079018220642322,0.00795309021437896,0.0268833705224108
18-Mar-2021,0.889888178888996,0.00905500302412709,0.0100453888441164,0.000388666162511359,5.50415667349926e-05,0.0894256198055627,0.00114210170798512,0.0738429911501574,0.00533504603196118,0.0384554053975919,0.00167756786962552,0.000257129639726607,0.000439972122386516,0.0278009170270926,0.026044733006632,0.00790427679775866,0.00795444980990998,0.02757542739707
19-Mar-2021,0.889244105665062,0.00909969019678723,0.0100972571059845,0.000391462482454213,5.59165291351166e-05,0.0899659418115075,0.00114562620908562,0.0725138945712076,0.00529584603679022,0.037766950535022,0.00167319035106177,0.000255285560483007,0.000410864011923589,0.0278266734799731,0.0260532850896046,0.00790731233684187,0.00795607518160483,0.0282792975522463
20-Mar-2021,0.888608848467504,0.00913285016740571,0.0101359519646494,0.000394190715861519,5.67447305968631e-05,0.0905222333377326,0.001149180616244,0.0711867345872299,0.00525554741653081,0.0370706362925098,0.00166852936073213,0.000253146911777479,0.000371887986451592,0.0278549070096635,0.0260622127951964,0.00791088319330031,0.00795793421380386,0.0289890271948368
21-Mar-2021,0.887983271826683,0.00915439990489584,0.0101612133649783,0.000396830918851677,5.75172399320974e-05,0.091094002596127,0.00115276414850977,0.0700822843642562,0.00522115592513382,0.0363715476546277,0.00166359198413066,0.000250725745557113,0.000328289433081768,0.0278855638728947,0.0260715047631728,0.00791493617372229,0.00795999305241723,0.0296990956981365
22-Mar-2021,0.887366284876247,0.00916615898866407,0.0101729718239894,0.000399361848340439,5.82275397369855e-05,0.0916806191421594,0.00115637578083273,0.0690593959466787,0.00518866728814179,0.0356742167094191,0.00165838663640778,0.000248034779571724,0.000287463067019526,0.0279185807477747,0.026081148536379,0.00791941078570942,0.00796221631671034,0.0304046112672871
23-Mar-2021,0.886757864078884,0.00916880104243822,0.0101713432743632,0.000401760475430799,5.88724326612451e-05,0.0922813444459036,0.00116001425029012,0.0681557893397015,0.0051595367874026,0.0349824956081431,0.00165292299452377,0.000245087124775873,0.00025646636292717,0.0279538848516105,0.0260911308632984,0.00792423973054784,0.00796456795498059,0.0311014540478379
24-Mar-2021,0.886157586191562,0.00916334614459053,0.0101565920232877,0.000404002417142265,5.94519364589471e-05,0.0928953432214885,0.00116367806545176,0.0678229679925921,0.00514914823637543,0.0342994823589625,0.00164721189137461,0.00024189585848751,0.000240013944231187,0.0279913943245337,0.0261014382324371,0.00792934974189144,0.00796701267694947,0.0317863612870107
25-Mar-2021,0.885561031716602,0.00915461891995678,0.0101291770954367,0.000406063158523745,5.9968360658899e-05,0.0935217752303593,0.00116736551845896,0.068171179449026,0.00516184547768482,0.0336275212486115,0.00164126515264103,0.000238473555430957,0.000239182745996929,0.0280310190798033,0.0261120574952066,0.00793466298149904,0.00796951759230271,0.0324569325651723
26-Mar-2021,0.884962547824151,0.00914832961376706,0.0100897971563917,0.000407919880856282,6.04248650825344e-05,0.094159905959302,0.00117107470046156,0.0687531006590787,0.00518297575830929,0.0329683075754411,0.00163509538798569,0.000234832096464428,0.000251388306715748,0.0280726620429982,0.0261229761420703,0.00794009892164005,0.00797205291587312,0.0331115212860263
27-Mar-2021,0.884360025718368,0.00914639219818377,0.0100393042979905,0.000409553237423299,6.08240015475895e-05,0.0948090970256332,0.00117480352088106,0.0694147116037787,0.00520740653457643,0.0323230549307964,0.00162871579425033,0.000230982971529329,0.000271804912050006,0.0281162203106207,0.0261341819124958,0.00794557625741983,0.00797459094081931,0.0337490536937953
28-Mar-2021,0.883752570197976,0.00914942228253905,0.00997859501787062,0.000410948324023989,6.11668145184323e-05,0.0954687476339837,0.00117854972912692,0.0699871269888357,0.00522969127913821,0.031692667237586,0.00162214003182554,0.000226937901994684,0.00029551962380055,0.0281615857161522,0.0261456619403789,0.00795101436753429,0.00797710390176545,0.034368839825901
29-Mar-2021,0.883140695838082,0.00915662967028904,0.00990855366842173,0.000412094625919661,6.14528183888609e-05,0.0961382624419883,0.00118231093695409,0.0701990570531384,0.00524135572937754,0.031077901277783,0.00161538218516743,0.000222709442916906,0.000319486583082193,0.0282086446969882,0.0261574018813675,0.00795633427080456,0.00797956197090138,0.0349703927442154
30-Mar-2021,0.882527292718671,0.0091649729577102,0.00982999099169861,0.000412985068139597,6.1680768731305e-05,0.0968169928546878,0.00118608464040274,0.0699555052463695,0.00523933892427462,0.0304795254793386,0.00160845675800724,0.000218311178908251,0.000343171461925647,0.0282572778966964,0.0261693855693541,0.00796145959173374,0.00798193283419659,0.0355532498168072
31-Mar-2021,0.881916249907196,0.00917063555078292,0.00974360341182704,0.000413614725744991,6.18496759420026e-05,0.0975041784879299,0.00118986824060884,0.0692742865007849,0.00522370801658999,0.0298984620954738,0.00160137865520745,0.000213757317015289,0.000367301556411858,0.0283073599455391,0.0261815955205991,0.00796631807208798,0.00798418361101161,0.0361168129850074
01-Apr-2021,0.881311530949171,0.00916996981924148,0.0096499764828146,0.000413980046841113,6.19592818106653e-05,0.0981989243568112,0.00119365906332584,0.0680323433901644,0.00518957516447502,0.0293359080356215,0.00159416313516693,0.000209061972803871,0.000391817905792255,0.0283587595738323,0.0261940139130157,0.00797084386241341,0.00798628402802262,0.0366602151730239
02-Apr-2021,0.880718360726296,0.00915833710853658,0.00954958780993987,0.000414078945780614,6.20096842040689e-05,0.0989001713476807,0.00119745437755707,0.0662968571150964,0.00513739082999395,0.028793384829672,0.00158682575948859,0.000204238713882905,0.000414991591906928,0.0284113398134452,0.0262066232463455,0.00797498036898316,0.00798820877495878,0.0371822636083356
03-Apr-2021,0.880141613141298,0.00913173150595841,0.00944281827392925,0.000413911253216047,6.20006093508027e-05,0.0996066738026975,0.00120125141352366,0.064505810645582,0.0050804210298074,0.0282726699027313,0.00157938236873166,0.000199300578011496,0.000434315735433219,0.0284649580090108,0.0262194063413154,0.0079786832929084,0.00798993839399433,0.0376815069332065
04-Apr-2021,0.879582559100023,0.00908988701469765,0.00933002702225241,0.000413478846982768,6.19310835580322e-05,0.10031706955225,0.0012050473801922,0.0630949729487709,0.0050342851252733,0.0277756126411867,0.00157184908470927,0.00019426048147606,0.000448390015666394,0.028519465610203,0.0262323457615824,0.00798192357685754,0.00799145926320621,0.0381564225056912
05-Apr-2021,0.879038701357833,0.00903619826738765,0.00921165459983884,0.000412785155815203,6.17999110881072e-05,0.101030021224689,0.00120883948329213,0.0620643088379577,0.00500045410361932,0.0273038990220727,0.00156424230668612,0.000189131644868185,0.000457760226729263,0.0285747080338365,0.0262454231846113,0.00798469004899286,0.00799276413242541,0.0386056592584898
06-Apr-2021,0.878507351811012,0.00897402405526092,0.00908825726895153,0.00041183445196572,6.16064942480187e-05,0.101744300973499,0.00121262494500348,0.0613613860277293,0.0049781110402234,0.0268588428998372,0.00155657866076557,0.000183927733045514,0.000463949038320299,0.0286305249933406,0.0262586191803336,0.00798699135240407,0.00799385383505935,0.0390282518717546
07-Apr-2021,0.877986110956874,0.00890622575273661,0.00896047805179435,0.000410631551413983,6.13512230145126e-05,0.102458801438694,0.00121640102541399,0.0610037032013971,0.00496868207333063,0.026441238703625,0.00154887488304204,0.000178662716509495,0.00046818806126224,0.0286867515232177,0.0262719134110845,0.00798885629367332,0.0079947390464163,0.0394237684293712
08-Apr-2021,0.877472326884299,0.00883572300480109,0.00882901925174522,0.000409181989434538,6.10353219192198e-05,0.103172548503194,0.00122016504455364,0.0606909715528145,0.00496109809168473,0.0260513017237706,0.001541147643281,0.000173350697478169,0.000471032857509453,0.0287432196743154,0.0262852848980964,0.00799033152823159,0.00799544019689927,0.039792366295035
09-Apr-2021,0.876965727203203,0.00876294255761977,0.00869459092456894,0.000407492290542496,6.06605358083723e-05,0.103884672085008,0.00122391440320323,0.0602836732946024,0.00494994894065357,0.0256886735539137,0.00153341334606602,0.000168005952335802,0.000472620778325603,0.0287997605413349,0.0262987119638482,0.00799147597577885,0.00799598465729409,0.0401347760657874
10-Apr-2021,0.876467159159484,0.00868719698989284,0.00855785106358225,0.0004055700226215,6.02289201463679e-05,0.104594347244042,0.00122764660019224,0.0600981080738684,0.00494746662929597,0.025352435811706,0.0015256879432847,0.000162643173847515,0.000473004317754278,0.0288562062931439,0.0263121718619858,0.00799235291400486,0.00799640227508016,0.0404522717329535
11-Apr-2021,0.875974925830545,0.00861030260333341,0.00841941517994843,0.000403423671139799,5.97427712399852e-05,0.1053008306993,0.00123135924446184,0.0603895159147311,0.00496381667389176,0.0250411104670394,0.00151798677400752,0.000157277620152258,0.000472302420448267,0.0289123920318368,0.0263256405481594,0.00799302212866853,0.00799672122749343,0.0407466581640238
12-Apr-2021,0.875485242171516,0.0085359788935613,0.00827990176075955,0.000401062515557943,5.92046269968016e-05,0.1060035599694,0.00123505006218311,0.0608848044570779,0.00498837568046116,0.0247526831425777,0.00151032442323726,0.000151924912840101,0.000470694478488163,0.0289681575492243,0.0263390930113487,0.00799353448697838,0.00799696545707009,0.041020242370313
13-Apr-2021,0.874996398968092,0.00846569707568746,0.00813991602264236,0.000398496546187668,5.86172656871906e-05,0.106702157221012,0.00123871690066752,0.0613117369004692,0.00501059422605451,0.0244846793067923,0.0015027145796558,0.000146600554041942,0.000468450691040283,0.0290233491806905,0.0263525040742114,0.0079939298817765,0.0079971537504101,0.0412757503131809
14-Apr-2021,0.874508785942704,0.00839880136471005,0.00799998947045647,0.000395736301766533,5.79837041831542e-05,0.107396345485724,0.00124235773043348,0.0615639632378661,0.00502642599432582,0.0242342875274057,0.00149516989450823,0.000141319322983135,0.000465950515092958,0.0290778217284636,0.0263658494156017,0.00799423792699782,0.00799730009859614,0.0415161928747799
15-Apr-2021,0.874023634544134,0.00833386185152185,0.0078605454450254,0.000392792634615713,5.73071911597065e-05,0.10808588768756,0.00124597064595717,0.0614444864531481,0.00502837100493875,0.0239985229075733,0.0014877018626903,0.000136094729699299,0.000463603194584467,0.0291314402079328,0.0263791065255286,0.00799448011286352,0.00799741474273829,0.0417446937496559
16-Apr-2021,0.873543732378361,0.00826803260983374,0.00772187899139844,0.00038967648534407,5.65911633715814e-05,0.108770534506317,0.00124955386534293,0.0607245524977259,0.00500724320713271,0.0237743928060643,0.00148032076584641,0.000130938727470367,0.000461886387452835,0.0291840809469243,0.0263922552517854,0.00799467211732898,0.00799750516718001,0.0419643201566984
17-Apr-2021,0.873073690796601,0.00819688326873086,0.00758413208784653,0.000386398621785886,5.58392157156811e-05,0.109449950280495,0.00125310572878651,0.0595328924344375,0.00496659470041666,0.0235590209219243,0.00147303570504862,0.000125861590174355,0.000461325482612367,0.0292356316801912,0.026405278076128,0.00799482555337709,0.00799757688399192,0.0421779595277077
18-Apr-2021,0.872617250170413,0.00811710905924,0.00744730291607079,0.00038296938391467,5.50550648580286e-05,0.110123688710009,0.00125662469544977,0.0584819051943422,0.00492968768955774,0.0233496933674815,0.00146585471466632,0.000120871879494015,0.000462412992233738,0.0292859906791029,0.0264181602345385,0.00799494899037949,0.00799763389176335,0.0423882779176795
19-Apr-2021,0.872173610053798,0.00803001225952514,0.00731132623484883,0.000379398540620932,5.42424924255185e-05,0.110791301079972,0.00126010933875873,0.0581585183764274,0.00492135482570982,0.0231438183530728,0.00145878491159991,0.000115976382835835,0.000465435858906035,0.0293350654052423,0.0264308898757192,0.00799504851550431,0.00799767892136004,0.0425977671290843
20-Apr-2021,0.871737569300147,0.00794107370715915,0.00717618064729225,0.000375695367878794,5.34052410372893e-05,0.111452517395393,0.00126355834104097,0.0585984051647953,0.00494417414486124,0.0229388520165113,0.00145183262185251,0.000111179873549487,0.000470123841887804,0.0293827713554358,0.0264434585071804,0.0079951282627788,0.00799771374792346,0.0428088253090179
21-Apr-2021,0.871303569900589,0.00785577263407974,0.00704193340111122,0.00037186896983363,5.25467967929025e-05,0.11210733780875,0.00126697048879488,0.0592759127273543,0.00497664670231951,0.0227322557489769,0.00144500344865529,0.000106484739292006,0.000475490017919541,0.029429031541365,0.0264558616576588,0.00799519117113317,0.00799773968456971,0.0430238036521742
22-Apr-2021,0.870869774489905,0.00777563985149618,0.00690869013464296,0.000367928628095538,5.16701283380562e-05,0.112755952098321,0.00127034466916159,0.0598103837893753,0.00500343156851874,0.0225215138158318,0.0014383023014624,0.000101890778896344,0.000480390160661153,0.0294737764045551,0.0264680992537789,0.00799523978301689,0.00799775803062483,0.0432449917384774
23-Apr-2021,0.870437041860822,0.00769950089372634,0.00677651982585395,0.000363883818095791,5.07776419507232e-05,0.113398596092532,0.00127367986698837,0.0598907872851038,0.00501244032423469,0.022304210010282,0.001431733436186,9.73953880308358e-05,0.000484228722769033,0.0295169435704216,0.0264801753347178,0.00799527673016322,0.0079977702786986,0.0434745479016771
24-Apr-2021,0.870008451216009,0.00762410888166782,0.00664540765457175,0.000359743887111164,4.98713908609592e-05,0.114035441808276,0.00127697516148202,0.0598397868612308,0.00501632288196875,0.0220781333722427,0.00142530054219337,9.29941421497952e-05,0.000487019656717509,0.0295584769981125,0.0264920970835253,0.00799530471845973,0.00799777800407917,0.0437144063153923
25-Apr-2021,0.869584885988217,0.00754855162331533,0.00651526861529133,0.000355517704257431,4.89532931989107e-05,0.114666593053905,0.0012802297218039,0.0601045412962495,0.00503261319752472,0.0218413661374473,0.00141900686508315,8.86815371201328e-05,0.000489016247544234,0.0295983256396465,0.0265038735771724,0.00799532619813453,0.00799778261712972,0.0439662048922023
26-Apr-2021,0.869164151144627,0.0074749573992955,0.00638601555514953,0.000351213536283653,4.80252134884943e-05,0.115292194349372,0.00128344280178109,0.0606149872693311,0.00505850295259332,0.0215923404113313,0.00141285532511711,8.44516346088883e-05,0.000490462080541185,0.0296364420998332,0.0265155146868799,0.00799534305983129,0.00799778519201366,0.044231242108711
